pulseaudio-alsa 1:1.2.7.1-1
pulseaudio-equalizer-ladspa 3.0.2-5
pulseaudio-qt 1.3-1
pulsemixer 1.5.1-3
purpose 5.99.0-1
pybind11 2.10.0-1
pycharm-community-edition 2022.2.3-1
pyrit 0.5.0-5
pyside2 5.15.6-1
pystring 1.1.3.git1-1
python 3.10.8-1
python-aniso8601 9.0.1-3
python-anytree 2.8.0-5
python-apipkg 3.0.1-1
python-appdirs 1.4.4-7
python-apsw 3.38.5-1
python-argcomplete 2.0.0-1
python-asn1crypto 1.5.1-1
python-astroid 2.12.11-1
python-asttokens 2.0.8-1
python-async-timeout 4.0.2-1
python-attrs 22.1.0-1
python-aubio 0.4.9-14
python-autocommand 2.2.1-1
python-automat 20.2.0-10
python-babel 2.10.3-1
python-backcall 0.2.0-6
python-bcrypt 4.0.1-1
python-beaker 1.11.0-8
python-beautifulsoup4 4.11.1-1
python-bitstring 3.1.9-3
python-black 22.10.0-1
python-brotli 1.0.9-8
python-brotlicffi 1.0.9.2-3
python-build 0.8.0-2
python-cachecontrol 1:0.12.11-1
python-cachetools 5.2.0-1
python-cairo 1.21.0-1
python-cchardet 2.1.7-4
python-certifi 2022.09.24-1
python-cffi 1.15.1-1
python-chardet 5.0.0-1
python-cheroot 8.6.0-2
python-cherrypy 18.8.0-1
python-click 8.1.3-1
python-colorama 0.4.5-1
python-commonmark 0.9.1-5
python-configobj 5.0.6.r110.g3e2f4cc-3
python-constantly 15.1.0-11
python-contextlib2 21.6.0-1
python-coverage 6.5.0-1
python-cryptography 38.0.1-1
python-css-parser 1.0.7-1
python-cssselect 1.1.0-9
python-dateutil 2.8.2-4
python-debugpy 1.6.3-1
python-decorator 5.1.1-1
python-defusedxml 0.7.1-4
python-dill 0.3.5.1-1
python-distlib 0.3.6-1
python-distro 1.7.0-1
python-dnspython 1:2.2.1-1
python-docopt 0.6.2-11
python-docutils 1:0.19-2
python-ecdsa 0.18.0-1
python-elasticsearch 7.9.0-1
python-entrypoints 0.4-2
python-epc 0.0.5-4
python-evdev 1.6.0-1
python-executing 1.1.1-1
python-fastbencode 0.0.12-1
python-feedparser 6.0.10-1
python-filelock 3.8.0-1
python-flask 2.2.2-1
python-flask-restful 0.3.9-3
python-fs 2.4.16-1
python-future 0.18.2-7
python-glfw 2.5.5-1
python-gobject 3.42.2-1
python-google-api-core 2.10.0-1
python-google-api-python-client 2.60.0-1
python-google-auth 2.4.1-1
python-google-auth-httplib2 0.1.0-3
python-googleapis-common-protos 1.56.4-1
python-grip 4.6.1-1
python-grpcio 1.50.0-1
python-html2text 2020.1.16-5
python-html5-parser 0.4.10-3
python-html5lib 1.1-11
python-httplib2 0.20.4-1
python-hyperlink 21.0.0-4
python-idna 3.4-1
python-ifaddr 0.2.0-1
python-imagesize 1.4.1-2
python-importlib-metadata 5.0.0-1
python-incremental 21.3.0-5
python-inflate64 0.1.3-1
python-inflect 6.0.0-1
python-iniconfig 1.1.1-5
python-installer 0.5.1-1
python-ipykernel 6.16.0-1
python-ipython-genutils 0.2.0-1
python-isodate 0.6.1-1
python-isort 5.10.1-5
python-itsdangerous 2.1.2-2
python-jaraco.classes 3.2.3-1
python-jaraco.collections 3.5.1-3
python-jaraco.context 4.1.2-1
python-jaraco.functools 3.5.2-1
python-jaraco.text 3.9.1-1
python-jedi 0.18.1-1
python-jeepney 0.8.0-1
python-jinja 1:3.1.2-2
python-joblib 1.2.0-1
python-jupyter_client 7.4.2-1
python-jupyter_core 4.11.1-1
python-keyring 23.9.3-1
python-keyrings-alt 1:4.1.1-1
python-lazy-object-proxy 1.7.1-1
python-logutils 0.3.5-10
python-lxml 4.9.1-1
python-magic 1:0.4.27-1
python-mako 1.2.3-1
python-markdown 3.4.1-2
python-markupsafe 2.1.1-1
python-matplotlib-inline 0.1.6-2
python-mccabe 0.7.0-1
python-mechanize 1:0.4.8-1
python-merge3 0.0.9-1
python-mock 3.0.5-9
python-more-itertools 8.14.0-1
python-msgpack 1.0.4-1
python-multivolumefile 0.2.3-3
python-mypy_extensions 0.4.3-5
python-nest-asyncio 1.5.6-1
python-netifaces 0.11.0-3
python-nose 1.3.7-14
python-nspektr 0.4.0-2
python-numpy 1.23.3-1
python-ordered-set 4.1.0-1
python-packaging 21.3-1
python-parso 1:0.8.3-1
python-path-and-address 2.0.1-1
python-pathspec 0.10.1-1
python-patiencediff 0.2.3-1
python-pbr 5.10.0-1
python-pdftotext 2.2.2-3
python-pecan 1.4.2-1
python-pefile 2022.5.30-1
python-pep517 0.13.0-1
python-pexpect 4.8.0-6
python-pickleshare 0.7.5-8
python-pillow 9.2.0-1
python-pip 22.3-1
python-pkgconfig 1.5.5-3
python-platformdirs 2.5.2-1
python-pluggy 1.0.0-1
python-ply 3.11-10
python-portend 3.1.0-1
python-prettytable 3.4.1-1
python-progress 1.6-5
python-prometheus_client 0.14.1-1
python-prompt_toolkit 3.0.31-1
python-protobuf 21.7-1
python-psutil 5.9.2-1
python-ptyprocess 0.7.0-4
python-pure-eval 0.2.2-1
python-py 1.11.0-1
python-py7zr 0.19.0-1
python-pyaes 1.6.1-9
python-pyalsa 1.2.7-1
python-pyasn1 0.4.8-7
python-pyasn1-modules 0.2.8-6
python-pybcj 1.0.1-1
python-pychm 0.8.6-6
python-pycodestyle 2.9.1-2
python-pycparser 2.21-3
python-pycryptodome 3.15.0-2
python-pycryptodomex 3.12.0-1
python-pydantic 1.10.2-1
python-pygments 2.13.0-1
python-pyhamcrest 2.0.3-1
python-pyinotify 0.9.6-11
python-pyjwt 2.5.0-1
python-pylint 2.14.5-1
python-pynput 1.7.6-2
python-pyopenssl 22.1.0-1
python-pyparsing 3.0.9-1
python-pyppmd 1.0.0-1
python-pyqt5 5.15.7-2
python-pyqt5-sip 12.11.0-1
python-pyqt5-webengine 5.15.6-1
python-pyqt6 6.4.0-1
python-pyqt6-sip 13.4.0-1
python-pyqt6-webengine 6.4.0-1
python-pyserial 3.5-4
python-pyte 0.8.1-1
python-pytest 7.1.3-1
python-pytest-cov 4.0.0-1
python-pytz 2022.1-1
python-pyxdg 0.28-1
python-pyzmq 24.0.1-1
python-pyzstd 0.15.3-1
python-qrcode 7.3.1-1
python-qtconsole 5.3.2-1
python-qtpy 2.1.0-1
python-reedsolo 1.5.4-4
python-regex 2022.9.13-1
python-repoze.lru 0.7-8
python-requests 2.28.1-1
python-resolvelib 0.8.1-1
python-retrying 1.3.3-13
python-rich 12.6.0-1
python-routes 2.5.1-5
python-rsa 4.9-1
python-scikit-learn 1.1.2-1
python-scipy 1.9.2-1
python-secretstorage 3.3.3-1
python-setuptools 1:63.4.1-1
python-sexpdata 0.0.3-4
python-sgmllib3k 1.0.0-4
python-shiboken2 5.15.6-1
python-shtab 1.5.5-1
python-sip4 4.19.25-3
python-six 1.16.0-6
python-snowballstemmer 2.2.0-3
python-soupsieve 2.3.2.post1-1
python-sphinx 5.2.3-1
python-sphinx-alabaster-theme 0.7.12-9
python-sphinx_rtd_theme 1.0.0-5
python-sphinxcontrib-applehelp 1.0.2-9
python-sphinxcontrib-devhelp 1.0.2-9
python-sphinxcontrib-htmlhelp 2.0.0-5
python-sphinxcontrib-jsmath 1.0.1-12
python-sphinxcontrib-qthelp 1.0.3-9
python-sphinxcontrib-serializinghtml 1.1.5-4
python-stack-data 0.5.1-1
python-systemd 235-1
python-sysv_ipc 1.1.0-2
python-tempora 5.0.2-1
python-tenacity 8.1.0-1
python-termcolor 2.0.1-1
python-texttable 1.6.4-3
python-threadpoolctl 3.1.0-1
python-toml 0.10.2-8
python-tomli 2.0.1-1
python-tomlkit 0.11.5-1
python-tornado 6.2.0-1
python-traitlets 5.4.0-1
python-trove-classifiers 2022.9.26-1
python-twisted 22.8.0-1
python-typing_extensions 4.3.0-1
python-unrardll 0.1.5-1
python-uritemplate 4.1.1-1
python-urllib3 1.26.12-1
python-validate-pyproject 0.10.1-1
python-virtualenv 20.16.2-1
python-waitress 2.1.2-1
python-wcwidth 0.2.5-6
python-webencodings 0.5.1-9
python-webob 1.8.7-4
python-webtest 3.0.0-3
python-werkzeug 2.2.2-1
python-wheel 0.37.1-1
python-wrapt 1.14.1-1
python-wxpython 1:4.1.1-3
python-xlib 0.31-3
python-xmlsec 1.3.13-1
python-yaml 6.0-1
python-zc.lockfile 2.0-8
python-zeroconf 0.39.1-1
python-zipp 3.9.0-1
python-zope-interface 5.4.0-4
python2 2.7.18-8
qbittorrent 4.4.5-1
qca-qt5 2.3.4-3
qemu-audio-alsa 7.1.0-9
qemu-audio-dbus 7.1.0-9
qemu-audio-jack 7.1.0-9
qemu-audio-oss 7.1.0-9
qemu-audio-pa 7.1.0-9
qemu-audio-sdl 7.1.0-9
qemu-audio-spice 7.1.0-9
qemu-block-curl 7.1.0-9
qemu-block-dmg 7.1.0-9
qemu-block-gluster 7.1.0-9
qemu-block-iscsi 7.1.0-9
qemu-block-nfs 7.1.0-9
qemu-block-rbd 7.0.0-10
qemu-block-ssh 7.1.0-9
qemu-chardev-baum 7.1.0-9
qemu-chardev-spice 7.1.0-9
qemu-common 7.1.0-9
qemu-docs 7.1.0-9
qemu-emulators-full 7.1.0-9
qemu-full 7.1.0-9
qemu-hw-display-qxl 7.1.0-9
qemu-hw-display-virtio-gpu 7.1.0-9
qemu-hw-display-virtio-gpu-gl 7.1.0-9
qemu-hw-display-virtio-gpu-pci 7.1.0-9
qemu-hw-display-virtio-gpu-pci-gl 7.1.0-9
qemu-hw-display-virtio-vga 7.1.0-9
qemu-hw-display-virtio-vga-gl 7.1.0-9
qemu-hw-s390x-virtio-gpu-ccw 7.1.0-9
qemu-hw-usb-host 7.1.0-9
qemu-hw-usb-redirect 7.1.0-9
qemu-hw-usb-smartcard 7.1.0-9
qemu-img 7.1.0-9
qemu-pr-helper 7.1.0-9
qemu-system-aarch64 7.1.0-9
qemu-system-alpha 7.1.0-9
qemu-system-alpha-firmware 7.1.0-9
qemu-system-arm 7.1.0-9
qemu-system-arm-firmware 7.1.0-9
qemu-system-avr 7.1.0-9
qemu-system-cris 7.1.0-9
qemu-system-hppa 7.1.0-9
qemu-system-hppa-firmware 7.1.0-9
qemu-system-loongarch64 7.1.0-9
qemu-system-m68k 7.1.0-9
qemu-system-microblaze 7.1.0-9
qemu-system-microblaze-firmware 7.1.0-9
qemu-system-mips 7.1.0-9
qemu-system-nios2 7.1.0-9
qemu-system-or1k 7.1.0-9
qemu-system-ppc 7.1.0-9
qemu-system-ppc-firmware 7.1.0-9
qemu-system-riscv 7.1.0-9
qemu-system-riscv-firmware 7.1.0-9
qemu-system-rx 7.1.0-9
qemu-system-s390x 7.1.0-9
qemu-system-s390x-firmware 7.1.0-9
qemu-system-sh4 7.1.0-9
qemu-system-sparc 7.1.0-9
qemu-system-sparc-firmware 7.1.0-9
qemu-system-tricore 7.1.0-9
qemu-system-x86 7.1.0-9
qemu-system-x86-firmware 7.1.0-9
qemu-system-xtensa 7.1.0-9
qemu-tests 7.1.0-9
qemu-tools 7.1.0-9
qemu-ui-curses 7.1.0-9
qemu-ui-dbus 7.1.0-9
qemu-ui-egl-headless 7.1.0-9
qemu-ui-gtk 7.1.0-9
qemu-ui-opengl 7.1.0-9
qemu-ui-sdl 7.1.0-9
qemu-ui-spice-app 7.1.0-9
qemu-ui-spice-core 7.1.0-9
qemu-user 7.1.0-9
qemu-vhost-user-gpu 7.1.0-9
qemu-virtiofsd 7.1.0-9
qgpgme 1.18.0-1
qhull 2020.2-4
qpdf 11.1.1-1
qqc2-desktop-style 5.99.0-1
qrencode 4.1.1-1
qt-gstreamer 1.2.0-4
qt4 4.8.7-36
qt5-3d 5.15.6+kde+r6-1
qt5-base 5.15.6+kde+r180-1
qt5-charts 5.15.6+kde+r0-1
qt5-datavis3d 5.15.6+kde+r0-1
qt5-declarative 5.15.6+kde+r20-1
qt5-graphicaleffects 5.15.6+kde+r0-1
qt5-imageformats 5.15.6+kde+r4-1
qt5-location 5.15.6+kde+r3-1
qt5-multimedia 5.15.6+kde+r1-1
qt5-networkauth 5.15.6+kde+r0-1
qt5-quickcontrols 5.15.6+kde+r0-1
qt5-quickcontrols2 5.15.6+kde+r5-1
qt5-remoteobjects 5.15.6+kde+r0-1
qt5-script 5.15.10-3
qt5-scxml 5.15.6+kde+r0-1
qt5-sensors 5.15.6+kde+r0-1
qt5-serialport 5.15.6+kde+r0-1
qt5-speech 5.15.6+kde+r1-1
qt5-svg 5.15.6+kde+r9-1
qt5-tools 5.15.6+kde+r1-1
qt5-translations 5.15.6+kde+r2-1
qt5-wayland 5.15.6+kde+r50-1
qt5-webchannel 5.15.6+kde+r3-1
qt5-webengine 5.15.10-3
qt5-webkit 5.212.0alpha4-16
qt5-websockets 5.15.6+kde+r2-1
qt5-webview 5.15.6+kde+r0-1
qt5-x11extras 5.15.6+kde+r0-1
qt5-xmlpatterns 5.15.6+kde+r0-1
qt5pas 2.6.2.2.0-2
qt6-5compat 6.4.0-2
qt6-base 6.4.0-1
qt6-declarative 6.4.0-2
qt6-imageformats 6.4.0-1
qt6-positioning 6.4.0-1
qt6-svg 6.4.0-1
qt6-translations 6.4.0-1
qt6-wayland 6.4.0-1
qt6-webchannel 6.4.0-1
qt6-webengine 6.4.0-4
qtkeychain-qt5 0.13.2-1
qtwebkit 2.3.4-7
quazip-qt5 1.3-1
rabbitmq 3.10.7-1
radeon-profile-daemon-git 20190603.r0.g7923bd6-1
radeon-profile-git 20200824.r26.g0d632ba-1.1
radeontool 1.6.3-4
radeontop 1.4-1
ragel 6.10-3
rainbarf-git 20140404-1
range-v3 0.12.0-1
ranger 1.9.3-4
rapidjson 1.1.0-5
raptor 2.0.15-19
rar 6.12.0-1
rasqal 1:0.9.33-5
rav1e 0.5.1-2
rclone 1.59.2-1
rclone-browser 1.8.0-1
re2 1:20220601-1
read-edid 3.0.2-3
readline 8.1.002-1
recode 3.7.12-1
recordmydesktop 0.4.0-2
redis 7.0.5-1
redland 1:1.0.17-8
reflector 2021.11-5
reiserfsprogs 3.6.27-3
remmina 1:1.4.27-1
rest 0.8.1+r4+ge5ee6ef-1
retroarch 1.11.1-1
retroarch-assets-ozone 1:437-1
retroarch-assets-xmb 1:437-1
rhash 1.4.2-1
rider 1:2022.2.3-1
rime-emoji 0.0.0.20220315-1
ripgrep 13.0.0-2
rlwrap 0.45.2-1
rnnoise 0.4.1-1
rocm-device-libs 5.3.0-1
rocs 22.08.2-1
rofi 1.7.5-1
rp-pppoe 3.15-2
rpcbind 1.2.6-2
rsync 3.2.6-2
rtaudio 5.2.0-1
rtkit 0.13-2
rtmpdump 1:2.4.r99.f1b83c1-2
rttr 0.9.6-4
rubberband 3.1.0-1
ruby 3.0.4-18
ruby-abbrev 0.1.0-3
ruby-base64 0.1.1-3
ruby-benchmark 0.2.0-3
ruby-bigdecimal 3.1.2-3
ruby-bundledgems 3.0.4-18
ruby-bundler 2.3.23-1
ruby-cgi 0.3.3-1
ruby-csv 3.2.5-3
ruby-date 3.2.2-3
ruby-delegate 0.2.0-3
ruby-did_you_mean 1.6.1-3
ruby-diff-lcs 1.5.0-1
ruby-digest 3.1.0-5
ruby-drb 2.1.0-4
ruby-english 0.7.1-3
ruby-erb 2.2.3-4
ruby-etc 1.3.0-5
ruby-fcntl 1.0.1-3
ruby-fiddle 1.1.0-3
ruby-fileutils 1.6.0-3
ruby-find 0.1.1-3
ruby-forwardable 1.3.2-5
ruby-getoptlong 0.1.1-2
ruby-io-console 0.5.11-2
ruby-io-nonblock 0.1.0-2
ruby-io-wait 0.2.3-3
ruby-ipaddr 1.2.4-2
ruby-irb 1.4.2-1
ruby-json 2.6.2-2
ruby-logger 1.5.1-2
ruby-manpages 0.6.1-4
ruby-minitest 5.16.3-1
ruby-mutex_m 0.1.1-2
ruby-net-http 0.2.2-2
ruby-open-uri 0.2.0-3
ruby-optimist 3.0.1-2
ruby-paint 2.3.0-1
ruby-power_assert 2.0.1-1
ruby-psych 4.0.6-1
ruby-racc 1.6.0-3
ruby-rainbow 3.1.1-1
ruby-rake 13.0.6-1
ruby-rdoc 6.4.0-4
ruby-reline 0.3.1-2
ruby-rexml 3.2.5-1
ruby-rspec 3.11.0-1
ruby-rspec-core 3.11.0-1
ruby-rspec-expectations 3.11.0-1
ruby-rspec-mocks 3.11.1-1
ruby-rspec-support 3.11.0-1
ruby-ruby2_keywords 0.0.5-1
ruby-stdlib 3.0.4-18
ruby-stringio 3.0.2-4
ruby-term-ansicolor 1.7.1-2
ruby-test-unit 3.5.5-1
ruby-time 0.2.0-4
ruby-tins 1.31.0-1
ruby-tmpdir 0.1.2-3
ruby-uri 0.11.0-5
rubygems 3.3.23-1
run-parts 5.5-1
runc 1.1.4-1
rust 1:1.64.0-1
rustdesk-bin 1.1.9-3
samba 4.17.0-2
sane 1.1.1-1
sbc 2.0-1
schroedinger 1.0.11-6
scons 4.4.0-1
scrcpy 1.24-1
screen 4.9.0-1
screenfetch 3.9.1-1
screenkey 1.5-2
scrot 1.7-1
sd 0.7.6-2
sddm 0.19.0-8
sddm-kcm 5.26.0-1
sddm-sugar-light 1.0-2
sdl12-compat 1.2.56-1
sdl2 2.24.1-1
sdl2_image 2.6.2-2
sdl2_mixer 2.6.2-1
sdl2_ttf 2.20.1-1
sdl_image 1.2.12-7
sdl_mixer 1.2.12-11
sdl_net 1.2.8-5
sdl_sound 1.0.3-9
sdl_ttf 2.0.11-6
seabios 1.16.0-3
seatd 0.7.0-2
sed 4.8-1
semver 7.3.8-1
serd 0.30.16-1
serf 1.3.9-5
sfml 2.5.1-3
shaderc 2022.1-4
shadow 4.11.1-1
shared-mime-info 2.0+155+gf4e7cbc-1
signon-kwallet-extension 22.08.2-1
signon-plugin-oauth2 0.25-1
signon-ui 0.17+20171022-3
signond 8.61-1
siji-ttf r22.14e7da9-1
simgear 2020.3.15-1
slang 2.3.3-1
slock 1.5-1
smartmontools 7.3-1
smbclient 4.17.0-2
smpeg 0.4.5-5
snapper 0.10.3-1
snappy 1.1.9-2
sndcpy-bin 1.1-2
sndio 1.9.0-1
snes9x-gtk 1.61-1
socat 1.7.4.3-1
solid 5.99.0-1
sonnet 5.99.0-1
sord 0.16.14-1
sound-theme-freedesktop 0.8-5
soundtouch 2.3.1-2
source-highlight 3.1.9-9
sox 14.4.2+r182+g42b3557e-1
spandsp 0.0.6-3
spdlog 1.10.0-3
spectacle 22.08.2-1
speedtest-cli 2.1.3-2
speex 1.2.1-1
speexdsp 1.2.1-1
spflashtool5-bin 5.2208-1
spglib 2.0.1-1
spice 0.15.0-1
spice-gtk 0.41-2
spirv-tools 2022.1-1
spotifyd 0.3.3-1
sqlite 3.39.4-1
sratom 0.6.14-1
srt 1.5.1-1
sshfs 3.7.3-1
startup-notification 0.12-7
steam 1.0.0.75-1
steam-native-runtime 1.0.0.70-3
step 22.08.2-1
stk 4.6.2-1
subversion 1.14.1-6
sudo 1.9.11.p3-1
suil 0.10.16-3
suitesparse 5.13.0-1
supertux 0.6.3-5
supertuxkart 1.3-1
svgpart 22.08.2-1
svt-av1 1.2.1-1
svt-hevc 1.5.1-2
sweeper 22.08.2-1
swh-plugins 0.4.17-4
sxhkd 0.6.2-2
syndication 5.99.0-1
syntax-highlighting 5.99.0-1
sysfsutils 2.1.1-1
systemd 251.6-1
systemd-libs 251.6-1
systemd-swap 4.4.0-2
systemd-sysvcompat 251.6-1
systemsettings 5.26.0-1
t1lib 5.1.2-8
taglib 1.12-2
talloc 2.3.4-1
taptempo 1.4.5-1
tar 1.34-1
tbb 2021.5.0-2
tcl 8.6.12-3
tdb 1.4.7-1
tdlib 0.9.2-2
teamspeak3 3.5.6-2
teamspeak3-server 3.13.7-1
telepathy-accounts-signon 2.1-2
telepathy-farstream 0.6.2-7
telepathy-glib 0.24.2-2
telepathy-kde-accounts-kcm 22.08.2-1
telepathy-kde-approver 22.08.2-1
telepathy-kde-auth-handler 22.08.2-1
telepathy-kde-call-ui 22.08.2-1
telepathy-kde-common-internals 22.08.2-1
telepathy-kde-contact-list 22.08.2-1
telepathy-kde-contact-runner 22.08.2-1
telepathy-kde-desktop-applets 22.08.2-1
telepathy-kde-filetransfer-handler 22.08.2-1
telepathy-kde-integration-module 22.08.2-1
telepathy-kde-send-file 22.08.2-1
telepathy-kde-text-ui 22.08.2-1
telepathy-logger 0.8.2-5
telepathy-logger-qt 17.09.0-1
telepathy-mission-control 5.16.6-2
telepathy-qt 0.9.8-2
tepl 1:6.0.2-1
terraria-server 1.4.4.5-39
tesseract 5.2.0-1
tesseract-data-afr 2:4.1.0-3
tesseract-data-chi_sim 2:4.1.0-3
tesseract-data-eng 2:4.1.0-3
tesseract-data-osd 2:4.1.0-3
tevent 1:0.13.0-1
texinfo 6.8-2
texlive-bin 2022.62885-1
texlive-core 2022.63035-1
texlive-latexextra 2022.63034-1
thefuck 3.32-2
thin-provisioning-tools 0.9.0-1
threadweaver 5.99.0-1
thunderbird-appmenu 102.0.3-4
tigervnc 1.12.0-3
timeshift 22.06.5-2
tinyxml 2.6.2-9
tinyxml2 9.0.0-1
tk 8.6.12-1
tl-expected 1.0.0-1
tldr 3.1.0-2
tlp 1.5.0-5
tlp-rdw 1.5.0-5
tmux 3.3_a-2
tpm2-tss 3.2.0-1
traceroute 2.1.0-5
tracker3 3.4.0-1
translate-shell 0.9.7-1
transmission-remote-gtk 1.5.1-1
trash-cli 0.22.8.27-1
tree-sitter 0.20.7-1
trojan 1.16.0-7
tslib 1.22-1
ttf-dejavu 2.37+18+g9b5d1b2f-3
ttf-droid 20121017-10
ttf-hack 3.003-3
ttf-inconsolata 1:3.000-3
ttf-iosevka-nerd 2.2.2-1
ttf-jetbrains-mono 2.242-2
ttf-joypixels 7.0.0-1
ttf-liberation 2.1.5-1
ttf-linux-libertine 5.3.0-8
ttf-misans 2.000-1
ttf-monaco 6.1-6
ttf-ms-fonts 2.0-12
ttf-nerd-fonts-symbols-2048-em 2.2.2-3
ttf-nerd-fonts-symbols-common 2.2.2-3
ttf-opensans 1.101-2
ttf-sarasa-gothic 0.37.4-1
ttf-symbola 14.00-1
ttf-ubuntu-font-family 0.83-8
ttf-unifont 15.0.01-1
twolame 0.4.0-2
typespeed 0.6.5-9
tzdata 2022e-1
uchardet 0.0.7-1
udftools 2.3-1
udisks2 2.9.4-1
udns 0.4-5
ueberzug 18.1.9-4
ufw 0.36.1-1
umbrello 22.08.2-1
unibilium 2.1.1-1
unicode-character-database 15.0.0-1
unicode-cldr 40.0-1
unicode-cldr-annotations 40.0-1
unicode-emoji 15.0-1
unityhub-cn 3.1.1-1
unixodbc 2.3.11-1
unzip 6.0-19
upower 1.90.0-1
usbmuxd 1.1.1-1
usbredir 0.13.0-1
usbutils 014-2
util-linux 2.38.1-1
util-linux-libs 2.38.1-1
utools 3.0.3-1
v4l-utils 1.22.1-1
v4l2loopback-dkms 0.12.5-2
vala 0.56.3-1
valgrind 3.19.0-5
vamp-plugin-sdk 2.10.0-1
vapoursynth R60-1
vcdimager 2.0.1-4
vde2 2.3.3-3
vdpauinfo 1.5-1
ventoy-bin 1.0.80-1
vi 1:070224-6
vicious 2.5.1-1
vid.stab 1.1-3
vim 9.0.0354-1
vim-runtime 9.0.0354-1
virglrenderer 0.9.1-1
virt-install 4.1.0-1
virt-manager 4.1.0-1
virt-viewer 11.0-1
virtio-win 0.1.221.1-1
virtualbox 6.1.40-1
virtualbox-host-dkms 6.1.40-1
visual-studio-code-bin 1.72.2-1
visualvm 2.1.4-1
vkd3d-valve 1.1-2
vkmark 20220318-1
vlc 3.0.17.4-10
vmaf 2.3.1-1
volume_key 0.3.12-7
vte-common 0.68.0-2
vte3 0.68.0-2
vtk 9.1.0-20
vulkan-extra-layers 1.3.224.1-1
vulkan-extra-tools 1.3.224.1-1
vulkan-headers 1:1.3.227-1
vulkan-html-docs 1:1.3.227-1
vulkan-icd-loader 1.3.226-1
vulkan-mesa-layers 22.2.1-1
vulkan-radeon 22.2.1-1
vulkan-swrast 22.2.1-1
vulkan-tools 1.3.226-1
vulkan-validation-layers 1.3.224.1-1
w3m 0.5.3.git20220409_1-1
wakatime 1:1.55.1-1
wavpack 5.5.0-1
wayland 1.21.0-1
wayland-protocols 1.27-1
wayland-utils 1.1.0-1
webkit2gtk 2.38.0-2
webkit2gtk-4.1 2.38.0-2
webkit2gtk-5.0 2.38.0-2
webp-pixbuf-loader 0.0.6-1
webrtc-audio-processing 0.3.1-3
weechat 3.7-1
wget 1.21.3-1
which 2.21-5
whois 5.5.13-2
wildmidi 0.4.4-1
wine 7.19-1
wine-mono 7.3.0-1
winetricks 20220411-1
wireguard-tools 1.0.20210914-1
wireless-regdb 2022.08.12-1
wireless_tools 30.pre9-3
wireplumber 0.4.12-1
wireshark-cli 4.0.0-1
wireshark-qt 4.0.0-1
wl-clipboard 1:2.1.0-2
wlroots 0.15.1-6
wmctrl 1.07-6
woff2 1.0.2-4
wol 0.7.1-9
wolfssl 5.5.1-1
wpa_supplicant 2:2.10-5
wpebackend-fdo 1.14.0-1
wqy-bitmapfont 1.0.0RC1-5
wqy-microhei 0.2.0_beta-11
wqy-microhei-lite 0.2.0_beta-10
wqy-zenhei 0.9.45-9
wxwidgets-common 3.2.1-1
wxwidgets-gtk3 3.2.1-1
x11vnc 1:0.9.16-5
x264 3:0.164.r3095.baee400-4
x265 3.5-3
x86_energy_perf_policy 5.19-1
xapian-core 1:1.4.20-1
xapp 2.2.15-1
xaw3d 1.6.4-1
xbitmaps 1.1.2-3
xcb-imdkit 1.0.3-1
xcb-proto 1.15.2-1
xcb-util 0.4.0-4
xcb-util-cursor 0.1.3-4
xcb-util-errors 1.0-4
xcb-util-image 0.4.0-4
xcb-util-keysyms 0.4.0-4
xcb-util-renderutil 0.3.9-4
xcb-util-wm 0.4.1-4
xcb-util-xrm 1.3-2
xclip 0.13-3
xdelta3 3.1.0-3
xdg-dbus-proxy 0.1.4-1
xdg-desktop-portal 1.15.0-1
xdg-desktop-portal-kde 5.26.0-1
xdg-user-dirs 0.18-1
xdg-utils 1.1.3+21+g1a58bc2-2
xdo 0.5.7-2
xdotool 3.20211022.1-1
xerces-c 3.2.3-6
xf86-input-evdev 2.10.6-3
xf86-input-libinput 1.2.1-1
xf86-input-synaptics 1.9.2-1
xf86-input-vmmouse 13.2.0-1
xf86-input-void 1.4.1-6
xf86-video-amdgpu 22.0.0-1
xf86-video-ati 1:19.1.0.r15.g7a6a34af-1
xf86-video-dummy 0.4.0-1
xf86-video-fbdev 0.5.0-3
xf86-video-intel 1:2.99.917+916+g31486f40-2
xf86-video-nouveau 1.0.17-2
xf86-video-openchrome 0.6.0.r763.gdc661c5-1
xf86-video-qxl 0.1.5.r16.g52c421c-2
xf86-video-vesa 2.5.0-3
xf86-video-vmware 13.3.0-4
xf86-video-voodoo 1.2.5-12
xfce4-dev-tools 4.16.0-1
xfce4-notifyd 0.6.4-2
xfce4-power-manager 4.16.0-3
xfconf 4.16.0-2
xfsprogs 5.19.0-1
xine-lib 1.2.12-3
xjadeo 0.8.11-1
xkeyboard-config 2.37-1
xmlsec 1.2.34-2
xmlstarlet 1.6.1-3
xmlto 0.0.28-4
xmrig 6.18.0-1
xorg-bdftopcf 1.1.1-1
xorg-docs 1.7.2-1
xorg-font-util 1.3.3-1
xorg-fonts-100dpi 1.0.3-7
xorg-fonts-75dpi 1.0.3-7
xorg-fonts-alias-100dpi 1.0.4-1
xorg-fonts-alias-75dpi 1.0.4-1
xorg-fonts-encodings 1.0.6-1
xorg-iceauth 1.0.9-1
xorg-mkfontscale 1.2.2-1
xorg-server 21.1.4-1
xorg-server-common 21.1.4-1
xorg-server-devel 21.1.4-1
xorg-server-xephyr 21.1.4-1
xorg-server-xnest 21.1.4-1
xorg-server-xvfb 21.1.4-1
